id,country,countrycode,year,rr_full,rr_ini,rr_cris,rr_mult,lv_full,lv_ini,lv_cris,lv_mult,ck_full,ck_ini,ck_cris,ck_mult,dd_full,dd_ini,dd_cris,dd_mult,rgdpgr,wrgdpgr,frgdpgr,wfrgdpgr,lngdppc,wlngdppc,flngdppc,wflngdppc,deprec,wdeprec,fdeprec,wfdeprec,m2res,wm2res,fm2res,wfm2res,wrir,rir,frir,wfrir,totch,wtotch,ftotch,wftotch,infl,winfl,finfl,wfinfl,liq,wliq,fliq,wfliq,credgr,wcredgr,fcredgr,wfcredgr,nfagdp,wnfagdp,fnfagdp,wfnfagdp,var61,var62,var63,durfin,sub,anni,_merge,duratamediaperpaese,_est_spec2,_est_spec3,pra,prb,prc,dur,dur1,cris,cris1,avedur,xxx,duration,_est_spec1,_est_all,_est_partial,pr0,pr1,pr2,prlogit1,prlogit2,class,binaryclass,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10
2,Argentina,ARG,1989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.96,-1.96,-1.96,-1.96,8.76,8.76,8.76,8.76,308.18,302.05,308.18,215.89,6.15,6.15,6.15,6.15,-16.65,-16.65,-16.65,-16.65,57.05,57.05,57.05,57.05,388.49,204.1,388.49,149.87,94.25,94.25,94.25,94.25,-6.65,-6.65,-6.65,-6.65,-13.99,-13.99,-13.99,-13.99,2,1989,1,8,3,8,matched (3),0.2758621,1,1,0.7930142,0.0504666,0.1565192,0,5,1,3,2,1023,8,1,1,1,0.6756293,0.0708401,0.2535306,0.0928237,0.084467,2,1,0.5163442,0.4675814,0.4759411,0.8399352,0.4840949,0.4460597,0.6164421,0.404607,0.8399352,0.7142716
2,Argentina,ARG,1990,1,0,,2,1,0,,2,1,0,,2,1,0,,2,-7.01,-7.01,-7.01,-7.01,8.67,8.67,8.67,8.67,4736.73,302.05,4736.73,215.89,4.79,4.79,4.79,4.79,47.06,14178.2,14178.2,40.18,32.73,32.73,32.73,32.73,3057.63,204.1,3057.63,149.87,272.27,272.27,272.27,272.27,12.76,12.76,12.76,12.76,-6.48,-6.48,-6.48,-6.48,2,1990,2,8,3,8,matched (3),0.2758621,1,1,0.3114609,0.3651537,0.3233854,1,5,0,3,2,1024,8,1,0,1,0.2068804,0.15906,0.6340595,0.2316697,0.4140199,3,,0.5311612,0.4700224,0.4690858,0.8399352,0.744616,0.5427808,0.5649875,0.6545879,0.8399352,0.9440371
2,Argentina,ARG,1991,0,0,0,0,1,0,,2,0,0,0,0,0,0,0,0,-1.34,-1.34,-1.34,-1.34,8.63,8.63,8.63,8.63,1051.77,302.05,1051.77,215.89,2.61,2.61,2.61,2.61,-69.44,-558.92,-558.92,-51.27,32.96,32.96,32.96,32.96,2076.79,204.1,2076.79,149.87,189.28,189.28,189.28,189.28,-4.22,-4.22,-4.22,-4.22,-6.4,-6.4,-6.4,-6.4,2,1991,0,8,3,8,matched (3),0.2758621,1,1,0.5503855,0.171886,0.2777285,0,5,0,3,2,1025,8,1,0,1,0.8113343,0.0636597,0.125006,0.1233009,0.0707644,1,0,0.5145227,0.4711078,0.4581224,0.8399352,0.6321772,0.4580958,0.5644296,0.2667706,0.8399352,0.6735419
2,Argentina,ARG,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,10.5,10.5,10.5,8.73,8.73,8.73,8.73,95.57,95.57,95.57,95.57,2.68,2.68,2.68,2.68,-69.44,-71.28,-71.28,-51.27,-51.29,-51.29,-51.29,-43.01,132.95,132.95,132.95,132.95,162.52,162.52,162.52,162.52,-18.55,-18.55,-18.55,-18.55,-3.4,-3.4,-3.4,-3.4,2,1992,0,8,3,8,matched (3),0.2758621,1,1,0.7597892,0.0445282,0.1956826,0,5,0,3,2,1026,8,1,1,1,0.9292073,0.0451767,0.025616,0.0699043,0.038589,1,0,0.4797177,0.4683949,0.4584739,0.8096396,0.5917354,0.3882745,0.5434042,0.2667706,0.8096396,0.5764804
2,Argentina,ARG,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,10.3,10.3,10.3,8.83,8.83,8.83,8.83,3.89,3.89,3.89,3.89,2.74,2.74,2.74,2.74,4.86,4.86,4.86,4.86,-44.24,-44.24,-44.24,-43.01,11.92,11.92,11.92,11.92,148.06,148.06,148.06,148.06,22.51,22.51,22.51,22.51,1.12,1.12,1.12,1.12,2,1993,0,8,3,8,matched (3),0.2758621,1,1,0.8294612,0.0488656,0.1216733,0,5,0,3,2,1027,8,1,1,1,0.9344798,0.0425223,0.0229979,0.0461143,0.0411589,1,0,0.4803049,0.4656839,0.4587752,0.4862491,0.5693142,0.5906168,0.5114557,0.5004678,0.4862491,0.5871479
2,Argentina,ARG,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,6.25,6.25,8.88,8.88,8.88,8.88,0.84,0.84,0.84,0.84,2.94,2.94,2.94,2.94,12.81,12.81,12.81,12.81,-5,-5,-5,-5,-1.47,-1.47,-1.47,-1.47,120.39,120.39,120.39,120.39,28.98,28.98,28.98,28.98,3.33,3.33,3.33,3.33,2,1994,0,8,3,8,matched (3),0.2758621,1,1,0.8618518,0.0427148,0.0954334,0,5,0,3,2,1028,8,1,1,1,0.925229,0.0359589,0.038812,0.0397639,0.0375889,1,0,0.492206,0.4643292,0.4597797,0.4449082,0.5256858,0.6214948,0.4957844,0.536271,0.4449082,0.544378
2,Argentina,ARG,1995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.83,5.83,5.83,5.83,8.92,8.92,8.92,8.92,0.01,0.01,0.01,0.01,3.34,3.34,3.34,3.34,5.23,5.23,5.23,5.23,-6.14,-6.14,-6.14,-6.14,2.85,2.85,2.85,2.85,121.61,121.61,121.61,121.61,10.54,10.54,10.54,10.54,2.31,2.31,2.31,2.31,2,1995,1,8,3,8,matched (3),0.2758621,1,1,0.8477843,0.0386829,0.1135327,0,5,1,3,2,1029,8,1,1,1,0.9256408,0.0251728,0.0491864,0.0294497,0.026317,2,1,0.4934409,0.4632458,0.4617897,0.4581906,0.5276228,0.5317444,0.5030181,0.5021371,0.4581906,0.4501063
2,Argentina,ARG,1996,1,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,-2.85,-2.85,-2.85,-2.85,8.88,8.88,8.88,8.88,0.07,0.07,0.07,0.07,3.25,3.25,3.25,3.25,8.74,8.74,8.74,8.74,41.98,41.98,41.98,41.98,3.17,3.17,3.17,3.17,124.43,124.43,124.43,124.43,9.32,9.32,9.32,9.32,0.79,0.79,0.79,0.79,2,1996,2,8,3,8,matched (3),0.2758621,1,1,0.8412079,0.0398049,0.1189873,1,5,0,3,2,1030,8,1,1,1,0.8084118,0.0211503,0.1704379,0.0298676,0.028507,1,0,0.5189584,0.4643292,0.4613373,0.459177,0.5320966,0.5256654,0.5137945,0.517965,0.459177,0.4286731
2,Argentina,ARG,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53,5.53,5.53,5.53,8.92,8.92,8.92,8.92,-0.01,-0.01,-0.01,-0.01,3.13,3.13,3.13,3.13,7.41,7.41,7.41,7.41,-4.11,-4.11,-4.11,-4.11,-0.05,-0.05,-0.05,-0.05,108.15,108.15,108.15,108.15,-3.32,-3.32,-3.32,-3.32,2.64,2.64,2.64,2.64,2,1997,0,8,3,8,matched (3),0.2758621,1,1,0.8512192,0.0324722,0.1163087,0,5,0,3,2,1031,8,1,1,1,0.9166583,0.0184669,0.0648749,0.0202701,0.0193306,1,0,0.494323,0.4632458,0.4607343,0.4492664,0.5062202,0.4625669,0.5006778,0.51197,0.4492664,0.3715649
2,Argentina,ARG,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11,8.11,8.11,8.11,8.99,8.99,8.99,8.99,-0.02,-0.02,-0.02,-0.02,3.46,3.46,3.46,3.46,7.43,7.43,7.43,7.43,-13.29,-13.29,-13.29,-13.29,-0.46,-0.46,-0.46,-0.46,98.35,98.35,98.35,98.35,4.21,4.21,4.21,4.21,4.51,4.51,4.51,4.51,2,1998,0,8,3,8,matched (3),0.2758621,1,1,0.8672316,0.031723,0.1010454,0,5,0,3,2,1032,8,1,1,1,0.9410895,0.020358,0.0385524,0.0219154,0.0201277,1,0,0.4867384,0.4613507,0.4623929,0.4480072,0.4906185,0.5001415,0.4874183,0.5120602,0.4480072,0.3935743
2,Argentina,ARG,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,3.85,3.85,3.85,9.01,9.01,9.01,9.01,0,0,0,0,3.45,3.45,3.45,3.45,9.27,9.27,9.27,9.27,-3.21,-3.21,-3.21,-3.21,-1.71,-1.71,-1.71,-1.71,97.75,97.75,97.75,97.75,12.17,12.17,12.17,12.17,5.29,5.29,5.29,5.29,2,1999,0,8,3,8,matched (3),0.2758621,1,1,0.8736596,0.0329766,0.0933639,0,5,0,3,2,1033,8,1,1,1,0.923263,0.0208684,0.0558686,0.0250363,0.0229566,1,0,0.4992635,0.4608094,0.4623426,0.4441724,0.4896635,0.5398513,0.4818918,0.5203526,0.4441724,0.4061504
2,Argentina,ARG,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.39,-3.39,-3.39,-3.39,8.97,8.97,8.97,8.97,0,0,0,0,3.38,3.38,3.38,3.38,9.88,9.88,9.88,9.88,8.48,8.48,8.48,8.48,-1.84,-1.84,-1.84,-1.84,90.74,90.74,90.74,90.74,8.94,8.94,8.94,8.94,5.14,5.14,5.14,5.14,2,2000,0,8,3,8,matched (3),0.2758621,1,1,0.8767795,0.031147,0.0920735,0,5,0,3,2,1034,8,1,1,1,0.8570285,0.0156848,0.1272867,0.0227405,0.0213043,1,0,0.520544,0.461892,0.4619907,0.443774,0.4785143,0.5237703,0.4829543,0.5230995,0.443774,0.3548219
2,Argentina,ARG,2001,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-0.79,-0.79,-0.79,-0.79,8.95,8.95,8.95,8.95,0,0,0,0,3.6,3.6,3.6,3.6,7.3,7.3,7.3,7.3,14.6,14.6,14.6,14.6,1.04,1.04,1.04,1.04,84.47,84.47,84.47,84.47,-3.23,-3.23,-3.23,-3.23,5.35,5.35,5.35,5.35,2,2001,1,8,3,8,matched (3),0.2758621,1,1,0.8745341,0.0277253,0.0977406,0,5,1,3,2,1035,8,1,1,1,0.8674702,0.0133982,0.1191316,0.0177547,0.0167062,1,0,0.5129064,0.4624335,0.4630968,0.4526171,0.4685598,0.4630143,0.4814668,0.511474,0.4526171,0.3106658
2,Argentina,ARG,2002,1,0,,2,1,0,,2,1,1,1,1,1,1,1,1,-4.41,-4.41,-4.41,-4.41,8.89,8.89,8.89,8.89,0,0,0,0,5.01,5.01,5.01,5.01,17.26,17.26,17.26,17.26,24.74,24.74,24.74,24.74,-1.1,-1.1,-1.1,-1.1,84.83,84.83,84.83,84.83,-5.47,-5.47,-5.47,-5.47,-3.04,-3.04,-3.04,-3.04,2,2002,2,8,3,8,matched (3),0.2758621,1,1,0.8539209,0.0317088,0.1143702,1,5,0,3,2,1036,8,1,0,1,0.741951,0.0145018,0.2435472,0.0194072,0.0216833,2,1,0.5235379,0.4640583,0.470194,0.446043,0.4691307,0.4518974,0.5408692,0.5561733,0.446043,0.3552347
2,Argentina,ARG,2003,1,0,,2,1,0,,2,1,0,,2,1,0,,2,-10.9,-9.76,-10.9,-8.13,8.77,8.77,8.77,8.77,206.48,206.48,206.48,206.48,2.72,2.72,2.72,2.72,8.69,8.69,8.69,8.69,118.43,98.02,118.43,74.18,30.56,30.56,30.56,30.56,66.67,66.67,66.67,66.67,-20.27,-20.27,-20.27,-20.27,-14.42,-14.42,-14.42,-14.42,2,2003,2,8,3,8,matched (3),0.2758621,1,1,0.8344079,0.0310513,0.1345408,1,5,0,3,2,1037,8,1,0,1,0.5233208,0.0109748,0.4657044,0.0207175,0.0224452,3,,0.5344408,0.4673103,0.4586748,0.5439894,0.4404617,0.3801371,0.6193221,0.5177397,0.5439894,0.3495995
2,Argentina,ARG,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96,8.96,8.96,8.96,8.84,8.84,8.84,8.84,-5.31,-5.31,-5.31,-5.31,2.76,2.76,2.76,2.76,-0.33,-0.33,-0.33,-0.33,-25.09,-25.09,-25.09,-25.09,10.5,10.5,10.5,10.5,46.15,46.15,46.15,46.15,-34.54,-34.54,-34.54,-34.54,-6.35,-6.35,-6.35,-6.35,2,2004,0,8,3,8,matched (3),0.2758621,1,1,0.8598042,0.0219727,0.1182232,0,5,0,3,2,1038,8,1,1,1,0.9344654,0.0102498,0.0552848,0.0103008,0.0095679,1,0,0.4842408,0.4654129,0.4588756,0.4818459,0.4085476,0.3155438,0.5640809,0.4770688,0.4818459,0.2379349
2,Argentina,ARG,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91,8.91,8.91,8.91,8.92,8.92,8.92,8.92,0.78,0.78,0.78,0.78,2.39,2.39,2.39,2.39,-6.61,-6.61,-6.61,-6.61,-27.92,-27.92,-27.92,-27.92,9.22,9.22,9.22,9.22,44.52,44.52,44.52,44.52,-17.78,-17.78,-17.78,-17.78,0.43,0.43,0.43,0.43,2,2005,0,8,3,8,matched (3),0.2758621,1,1,0.8857428,0.0218761,0.0923811,0,5,0,3,2,1039,8,1,1,1,0.9587904,0.0103551,0.0308545,0.0126753,0.0099491,1,0,0.4843877,0.4632458,0.4570181,0.4778793,0.4060416,0.3919379,0.5163454,0.448899,0.4778793,0.2448753
2,Argentina,ARG,2006,0,0,0,0,0,0,0,0,,,,,,,,,9.18,9.18,9.18,9.18,9,9,9,9,-0.67,-0.67,-0.67,-0.67,2.05,2.05,2.05,2.05,-5.08,-5.08,-5.08,-5.08,-8.71,-8.71,-8.71,-8.71,8.84,8.84,8.84,8.84,49.25,49.25,49.25,49.25,4.43,4.43,4.43,4.43,8.82,8.82,8.82,8.82,2,2006,0,8,3,8,matched (3),0.2758621,1,1,0.9077598,0.0226406,0.0695996,0,5,0,3,2,1040,8,1,1,1,0.9655568,0.0135204,0.0209228,0.0176135,0.0130902,,,0.4835944,0.46108,0.4553123,0.4767023,0.4133267,0.5012414,0.4569558,0.4557388,0.4767023,0.3003729
2,Argentina,ARG,2007,0,0,0,0,0,0,0,0,,,,,,,,,8.47,8.47,8.47,8.47,9.07,9.07,9.07,9.07,5.19,5.19,5.19,5.19,2.05,2.05,2.05,2.05,-7,-7,-7,-7,-3.06,-3.06,-3.06,-3.06,13.43,13.43,13.43,13.43,56.17,56.17,56.17,56.17,8.89,8.89,8.89,8.89,13.8,13.8,13.8,13.8,2,2007,0,8,3,8,matched (3),0.2758621,1,1,0.9128161,0.0223407,0.0648432,0,5,0,3,2,1041,8,1,1,1,0.9660548,0.0138704,0.0200748,0.0191659,0.0136813,,,0.4856805,0.4591862,0.4553123,0.4909336,0.4240525,0.5235209,0.4221685,0.4471585,0.4909336,0.3063535
2,Argentina,ARG,2008,0,0,0,0,0,0,0,0,,,,,,,,,8.65,8.65,8.65,8.65,9.13,9.13,9.13,9.13,1.35,1.35,1.35,1.35,1.74,1.74,1.74,1.74,-6.25,-6.25,-6.25,-6.25,-8.48,-8.48,-8.48,-8.48,14.22,14.22,14.22,14.22,61.86,61.86,61.86,61.86,9.71,9.71,9.71,9.71,17.26,17.26,17.26,17.26,2,2008,0,8,3,8,matched (3),0.2758621,1,1,0.9152195,0.0217887,0.0629918,0,5,0,3,2,1042,8,1,1,1,0.9676567,0.0137555,0.0185877,0.0189813,0.0136182,,,0.4851516,0.4575638,0.4537579,0.4933851,0.4329263,0.5276096,0.3984251,0.4505067,0.4933851,0.3053889
2,Argentina,ARG,2009,0,0,0,0,0,0,0,0,,,,,,,,,6.76,6.76,6.76,6.76,9.19,9.19,9.19,9.19,1.57,1.57,1.57,1.57,1.84,1.84,1.84,1.84,-8.04,-8.04,-8.04,-8.04,-1.46,-1.46,-1.46,-1.46,19.09,19.09,19.09,19.09,69.35,69.35,69.35,69.35,0.61,0.61,0.61,0.61,15.22,15.22,15.22,15.22,2,2009,0,8,3,8,matched (3),0.2758621,1,1,0.9043239,0.0221763,0.0734998,0,5,0,3,2,1043,8,1,1,1,0.9585365,0.0126041,0.0288593,0.0176865,0.012752,,,0.4907066,0.4559424,0.4542592,0.5085002,0.4446723,0.4821516,0.4123739,0.4425235,0.5085002,0.2839085
2,Argentina,ARG,2010,0,0,0,0,0,0,0,0,,,,,,,,,0.85,0.85,0.85,0.85,9.18,9.18,9.18,9.18,18,18,18,18,1.77,1.77,1.77,1.77,1.52,1.52,1.52,1.52,16.61,16.61,16.61,16.61,10.09,10.09,10.09,10.09,65.12,65.12,65.12,65.12,3.1,3.1,3.1,3.1,14.73,14.73,14.73,14.73,2,2010,0,8,3,8,matched (3),0.2758621,1,1,0.9074001,0.0220798,0.0705201,0,5,0,3,2,1044,8,1,1,1,0.9212449,0.0118512,0.0669039,0.0168966,0.013805,,,0.5080855,0.4562125,0.4539083,0.4805751,0.4380303,0.4945925,0.4157463,0.4854032,0.4805751,0.2765732
3,Australia,AUS,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,3.4,3.4,3.4,9.6,9.6,9.6,9.6,-0.91,-0.91,-0.91,-0.91,14.41,14.41,14.41,14.41,4.97,4.97,4.97,4.97,-1.58,-1.58,-1.58,-1.58,9.56,9.56,9.56,9.56,77.69,77.69,77.69,77.69,-3.12,-3.12,-3.12,-3.12,2.28,2.28,2.28,2.28,3,1982,0,4,3,4,matched (3),0.137931,1,1,0.8592232,0.031715,0.1090618,0,3,0,1,4,1683,4,1,1,1,0.9053529,0.0182863,0.0763608,0.022569,0.0196741,1,0,0.5005869,0.4448891,0.5176781,0.4789327,0.4578239,0.4635613,0.5032309,0.500964,0.4789327,0.369486
3,Australia,AUS,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,3.24,3.24,3.24,9.62,9.62,9.62,9.62,13.29,13.29,13.29,13.29,7.31,7.31,7.31,7.31,4.59,4.59,4.59,4.59,-1.45,-1.45,-1.45,-1.45,11.75,11.75,11.75,11.75,78.58,78.58,78.58,78.58,0.55,0.55,0.55,0.55,4.87,4.87,4.87,4.87,3,1983,0,4,3,4,matched (3),0.137931,1,1,0.8750049,0.029145,0.09585,0,3,0,1,4,1684,4,1,1,1,0.9187304,0.0167808,0.0644889,0.0217916,0.0182028,1,0,0.5010574,0.4443512,0.4817955,0.4857218,0.4592311,0.481852,0.4848672,0.4992496,0.4857218,0.3493368
3,Australia,AUS,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31,-2.31,-2.31,-2.31,9.58,9.58,9.58,9.58,12.59,12.59,12.59,12.59,5.85,5.85,5.85,5.85,3.88,3.88,3.88,3.88,2.39,2.39,2.39,2.39,10.22,10.22,10.22,10.22,79.59,79.59,79.59,79.59,5.07,5.07,5.07,5.07,6.51,6.51,6.51,6.51,3,1984,0,4,3,4,matched (3),0.137931,1,1,0.8816129,0.0289523,0.0894348,0,3,0,1,4,1685,4,1,1,1,0.886151,0.0143669,0.099482,0.0225971,0.0183644,1,0,0.5173724,0.4454271,0.474428,0.480978,0.4608289,0.5044408,0.4732571,0.4960465,0.480978,0.3267941
3,Australia,AUS,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,4.75,4.75,4.75,9.62,9.62,9.62,9.62,2.66,2.66,2.66,2.66,7.68,7.68,7.68,7.68,5.49,5.49,5.49,5.49,-2.13,-2.13,-2.13,-2.13,7.84,7.84,7.84,7.84,85.13,85.13,85.13,85.13,2.41,2.41,2.41,2.41,5.15,5.15,5.15,5.15,3,1985,0,4,3,4,matched (3),0.137931,1,1,0.8715618,0.0304448,0.0979934,0,3,0,1,4,1686,4,1,1,1,0.9270674,0.0180229,0.0549097,0.02248,0.0188817,1,0,0.4966168,0.4443512,0.4836641,0.473606,0.4696066,0.4911437,0.4828834,0.50331,0.473606,0.3644517
3,Australia,AUS,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07,5.07,5.07,5.07,9.65,9.65,9.65,9.65,25.66,25.66,25.66,25.66,9.06,9.06,9.06,9.06,11.92,11.92,11.92,11.92,-9.43,-9.43,-9.43,-9.43,4.84,4.84,4.84,4.84,96.49,96.49,96.49,96.49,15.99,15.99,15.99,15.99,4.05,4.05,4.05,4.05,3,1986,0,4,3,4,matched (3),0.137931,1,1,0.8667102,0.0365648,0.096725,0,3,0,1,4,1687,4,1,1,1,0.9245861,0.0265817,0.0488321,0.0312875,0.0278886,1,0,0.4956757,0.4435446,0.4906367,0.4643303,0.4876584,0.5587606,0.4906791,0.5322746,0.4643303,0.4631877
3,Australia,AUS,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59,4.59,4.59,4.59,9.68,9.68,9.68,9.68,4.48,4.48,4.48,4.48,7.32,7.32,7.32,7.32,12.16,12.16,12.16,12.16,-7.51,-7.51,-7.51,-7.51,5.64,5.64,5.64,5.64,106.44,106.44,106.44,106.44,16.77,16.77,16.77,16.77,2.53,2.53,2.53,2.53,3,1987,0,4,3,4,matched (3),0.137931,1,1,0.8585606,0.0389397,0.1024997,0,3,0,1,4,1688,4,1,1,1,0.9188582,0.0280507,0.0530912,0.0335217,0.0297757,1,0,0.4970873,0.4427384,0.4818461,0.4668016,0.5034978,0.5626026,0.5014579,0.5333527,0.4668016,0.4776125
3,Australia,AUS,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,2.62,2.62,2.62,9.69,9.69,9.69,9.69,-4.53,-4.53,-4.53,-4.53,6.6,6.6,6.6,6.6,8.41,8.41,8.41,8.41,8.3,8.3,8.3,8.3,6.95,6.95,6.95,6.95,106.76,106.76,106.76,106.76,5.4,5.4,5.4,5.4,2.55,2.55,2.55,2.55,3,1988,0,4,3,4,matched (3),0.137931,1,1,0.8526162,0.0357657,0.1116181,0,3,0,1,4,1689,4,1,1,1,0.8993803,0.0209755,0.0796442,0.0268207,0.0232377,1,0,0.5028808,0.4424697,0.4782115,0.470852,0.5040073,0.5060904,0.5013161,0.5164779,0.470852,0.4048303
3,Australia,AUS,1989,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.65,5.65,5.65,5.65,9.73,9.73,9.73,9.73,-10.38,-10.38,-10.38,-10.38,6.39,6.39,6.39,6.39,6.63,6.63,6.63,6.63,13.42,13.42,13.42,13.42,7.6,7.6,7.6,7.6,111.64,111.64,111.64,111.64,5.86,5.86,5.86,5.86,3.18,3.18,3.18,3.18,3,1989,1,4,3,4,matched (3),0.137931,1,1,0.8505318,0.0363447,0.1131236,0,3,1,1,4,1690,4,1,1,1,0.9191834,0.022696,0.0581205,0.0274838,0.0230613,1,0,0.4939702,0.4413952,0.4771519,0.4728632,0.5117749,0.5083896,0.4968481,0.5084525,0.4728632,0.4171322
3,Australia,AUS,1990,1,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,3.93,3.93,3.93,3.93,9.75,9.75,9.75,9.75,-1.2,-1.2,-1.2,-1.2,9.32,9.32,9.32,9.32,9.49,9.49,9.49,9.49,-0.51,-0.51,-0.51,-0.51,9.13,9.13,9.13,9.13,120.58,120.58,120.58,120.58,19.76,19.76,19.76,19.76,0.47,0.47,0.47,0.47,3,1990,2,4,3,4,matched (3),0.137931,1,1,0.8408377,0.0451184,0.1140438,1,3,0,1,4,1691,4,1,1,1,0.9083427,0.032991,0.0586663,0.041425,0.0353738,1,0,0.4990282,0.4408582,0.4919509,0.4776005,0.5259876,0.577257,0.516062,0.5213434,0.4776005,0.5198463
3,Australia,AUS,1991,1,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,3.58,3.58,3.58,3.58,9.77,9.77,9.77,9.77,1.3,1.3,1.3,1.3,8.72,8.72,8.72,8.72,11.07,11.07,11.07,11.07,-5.13,-5.13,-5.13,-5.13,6.15,6.15,6.15,6.15,119.9,119.9,119.9,119.9,17.66,17.66,17.66,17.66,-1.44,-1.44,-1.44,-1.44,3,1991,2,4,3,4,matched (3),0.137931,1,1,0.8367214,0.0452844,0.1179941,1,3,0,1,4,1692,4,1,1,1,0.9049606,0.0315938,0.0634456,0.0394313,0.0343188,1,0,0.5000575,0.4403213,0.4889184,0.468378,0.5249076,0.5669773,0.5295787,0.5284539,0.468378,0.510363
3,Australia,AUS,1992,1,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.35,-0.35,-0.35,-0.35,9.76,9.76,9.76,9.76,0.21,0.21,0.21,0.21,8.98,8.98,8.98,8.98,10.72,10.72,10.72,10.72,-2.7,-2.7,-2.7,-2.7,3.05,3.05,3.05,3.05,121.23,121.23,121.23,121.23,5.6,5.6,5.6,5.6,-3.2,-3.2,-3.2,-3.2,3,1992,2,4,3,4,matched (3),0.137931,1,1,0.8228512,0.0430055,0.1341433,1,3,0,1,4,1693,4,1,1,1,0.8594103,0.0228375,0.1177521,0.0313034,0.0280271,1,0,0.5116132,0.4405898,0.4902323,0.4588071,0.5270196,0.5070901,0.5419961,0.5268797,0.4588071,0.4387296
3,Australia,AUS,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.44,0.44,0.44,9.75,9.75,9.75,9.75,6.07,6.07,6.07,6.07,13.2,13.2,13.2,13.2,9.12,9.12,9.12,9.12,-3.17,-3.17,-3.17,-3.17,1.42,1.42,1.42,1.42,118.31,118.31,118.31,118.31,-0.18,-0.18,-0.18,-0.18,-4.87,-4.87,-4.87,-4.87,3,1993,0,4,3,4,matched (3),0.137931,1,1,0.8099438,0.0434509,0.1466053,0,3,0,1,4,1694,4,1,1,1,0.8554301,0.0220455,0.1225244,0.0293981,0.0264682,1,0,0.5092909,0.4408582,0.5115656,0.4537863,0.5223818,0.4782084,0.5537307,0.5196769,0.4537863,0.4287247
3,Australia,AUS,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12,4.12,4.12,4.12,9.78,9.78,9.78,9.78,8,8,8,8,12.45,12.45,12.45,12.45,8.51,8.51,8.51,8.51,-1.89,-1.89,-1.89,-1.89,0.84,0.84,0.84,0.84,120.14,120.14,120.14,120.14,1.45,1.45,1.45,1.45,-5.64,-5.64,-5.64,-5.64,3,1994,0,4,3,4,matched (3),0.137931,1,1,0.808643,0.0445282,0.1468288,0,3,0,1,4,1695,4,1,1,1,0.8918024,0.0251556,0.0830419,0.0305348,0.0268841,1,0,0.4984695,0.440053,0.5077749,0.452002,0.5252888,0.4863468,0.559122,0.5169286,0.452002,0.4505088
3,Australia,AUS,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,4.05,4.05,4.05,9.81,9.81,9.81,9.81,-6.99,-6.99,-6.99,-6.99,13.36,13.36,13.36,13.36,8.06,8.06,8.06,8.06,4.27,4.27,4.27,4.27,1.08,1.08,1.08,1.08,120.74,120.74,120.74,120.74,2.52,2.52,2.52,2.52,-3.44,-3.44,-3.44,-3.44,3,1995,0,4,3,4,matched (3),0.137931,1,1,0.8132083,0.0439308,0.1428609,0,3,0,1,4,1696,4,1,1,1,0.8919607,0.0250199,0.0830195,0.0306314,0.0267096,1,0,0.4986753,0.439248,0.512374,0.4527402,0.5262416,0.4916934,0.5436857,0.5149004,0.4527402,0.4482708
